,sentence #,word,tag,word_idx,tag_idx
909,41,membantu,O,7182,0
910,41,untuk,O,1163,0
911,41,meningkatkan,O,4834,0
912,41,tingkat,O,7213,0
913,41,literasi,O,3547,0
914,41,pada,O,2365,0
915,41,masyarakat,O,5828,0
916,41,.,O,6215,0
917,42,Kami,O,7997,0
918,42,menyergap,O,5372,0
919,42,setiap,O,2567,0
920,42,gerakan,O,3731,0
921,42,ilegal,O,4393,0
922,42,dan,O,652,0
923,42,kedua,O,3099,0
924,42,pihak,O,372,0
925,42,menandatangani,O,5648,0
926,42,sejumlah,O,6977,0
927,42,kesepakatan,O,8498,0
928,42,mengenai,O,6381,0
929,42,pengawasan,O,625,0
930,42,perbatasan,O,2287,0
931,42,yang,O,5214,0
932,42,ketat,O,1247,0
933,42,dan,O,652,0
934,42,kerja,O,4159,0
935,42,sama,O,2980,0
936,42,untuk,O,1163,0
937,42,memberantas,O,3189,0
938,42,narkotika,O,8082,0
939,42,",",O,7275,0
940,42,kata,O,5420,0
941,42,Kapten,O,1999,0
942,42,Shahid,B-PER,8129,4
943,42,",",O,7275,0
944,42,seorang,O,6027,0
945,42,jurubicara,O,6262,0
946,42,pasukan,O,665,0
947,42,keamanan,O,4094,0
948,42,perbatasan,O,2287,0
949,42,Pakistan,O,1035,0
950,42,di,O,4961,0
951,42,Quetta,B-LOC,958,6
952,42,.,O,6215,0
953,43,Dia,O,7122,0
954,43,bangkit,O,8396,0
955,43,dari,O,2006,0
956,43,keterpurukan,O,635,0
957,43,.,O,6215,0
958,44,Beragam,O,7739,0
959,44,jurusan,O,2840,0
960,44,yang,O,5214,0
961,44,ditempuh,O,3735,0
962,44,para,O,4473,0
963,44,mahasiswa,O,4195,0
964,44,menjadi,O,445,0
965,44,sumber,O,7843,0
966,44,mengatasi,O,4715,0
967,44,dan,O,652,0
968,44,menyelesaikan,O,2817,0
969,44,permasalahan,O,8511,0
970,44,kesejahteraan,O,1970,0
971,44,sosial,O,3322,0
972,44,",",O,7275,0
973,44,terang,O,3315,0
974,44,Mensos,O,6510,0
975,44,.,O,6215,0
976,45,Ada,O,4228,0
977,45,beberapa,O,5085,0
978,45,alasan,O,6968,0
979,45,mengapa,O,7976,0
980,45,akhirnya,O,530,0
981,45,Bali,B-LOC,3520,6
982,45,yang,O,5214,0
983,45,dipilih,O,4468,0
984,45,sebagai,O,1754,0
985,45,tempat,O,1050,0
986,45,penyelenggaraan,O,6173,0
987,45,KLB,O,8515,0
988,45,.,O,6215,0
989,46,Hasil,O,1583,0
990,46,persidangan,O,4948,0
991,46,atas,O,3830,0
992,46,gugatan,O,8198,0
993,46,tersebut,O,4143,0
994,46,",",O,7275,0
995,46,menurut,O,3989,0
996,46,Firman,B-PER,6187,4
997,46,",",O,7275,0
998,46,tak,O,5495,0
999,46,bisa,O,3106,0
1000,46,menjadi,O,445,0
1001,46,novum,O,6146,0
1002,46,untuk,O,1163,0
1003,46,menggugat,O,1915,0
1004,46,hasil,O,7711,0
1005,46,pemilihan,O,5936,0
1006,46,presiden,O,3000,0
1007,46,ke,O,5973,0
1008,46,Mahkamah,B-ORG,7207,2
1009,46,Konstitusi,I-ORG,2870,5
1010,46,.,O,6215,0
1011,47,Jawa,B-LOC,4968,6
1012,47,Tengah,I-LOC,3540,1
1013,47,V,O,5836,0
1014,47,itu,O,5216,0
1015,47,daerah,O,1573,0
1016,47,merah,O,7477,0
1017,47,",",O,7275,0
1018,47,bukan,O,3022,0
1019,47,basis,O,374,0
1020,47,PPP,B-ORG,7446,2
1021,47,.,O,6215,0
1022,47,Kami,O,7997,0
1023,47,berharap,O,7349,0
1024,47,dia,O,3727,0
1025,47,bisa,O,3106,0
1026,47,mendapatkan,O,7824,0
1027,47,kursi,O,8194,0
1028,47,buat,O,5609,0
1029,47,PPP,B-ORG,7446,2
1030,47,",",O,7275,0
1031,47,kata,O,5420,0
1032,47,Fernita,B-PER,6620,4
1033,47,seusai,O,6858,0
1034,47,menyerahkan,O,6566,0
1035,47,berkas,O,7456,0
1036,47,bakal,O,2470,0
1037,47,caleg,O,5783,0
1038,47,PPP,B-ORG,7446,2
1039,47,yang,O,5214,0
1040,47,telah,O,5612,0
1041,47,diperbaiki,O,8024,0
1042,47,di,O,4961,0
1043,47,Kantor,B-LOC,7386,6
1044,47,Komisi,I-LOC,7516,1
1045,47,Pemilihan,I-LOC,3255,1
1046,47,Umum,I-LOC,5425,1
1047,47,(KPU),I-LOC,6219,1
1048,47,",",O,7275,0
1049,47,Menteng,B-LOC,4876,6
1050,47,",",O,7275,0
1051,47,Jakarta,B-LOC,1547,6
1052,47,Pusat,I-LOC,371,1
1053,47,",",O,7275,0
1054,47,Rabu,O,2194,0
1055,47,(22/5/2013),O,4269,0
1056,47,.,O,6215,0
1057,48,Namun,O,1971,0
1058,48,",",O,7275,0
1059,48,bukan,O,3022,0
1060,48,yang,O,5214,0
1061,48,terbaik,O,3375,0
1062,48,karena,O,3303,0
1063,48,mereka,O,4062,0
1064,48,hanya,O,2923,0
1065,48,kenal,O,1570,0
1066,48,Bali,B-LOC,3520,6
1067,48,",",O,7275,0
1068,48,kata,O,5420,0
1069,48,MA,B-PER,8328,4
1070,48,.,O,6215,0
1071,49,Sebelumnya,O,2198,0
1072,49,",",O,7275,0
1073,49,Kepala,O,4303,0
1074,49,Bidang,B-ORG,5280,2
1075,49,Peternakan,I-ORG,5910,5
1076,49,Dinas,I-ORG,129,5
1077,49,Pertanian,I-ORG,476,5
1078,49,dan,I-ORG,652,5
1079,49,Peternakan,I-ORG,5910,5
1080,49,Diah,B-PER,5666,4
1081,49,Ningrum,I-PER,2845,3
1082,49,pun,O,2691,0
1083,49,mengatakan,O,3220,0
1084,49,bahwa,O,7740,0
1085,49,hewan,O,312,0
1086,49,tersebut,O,4143,0
1087,49,merupakan,O,2485,0
1088,49,hewan,O,312,0
1089,49,langka,O,6458,0
1090,49,dan,O,652,0
1091,49,beracun,O,7031,0
1092,49,.,O,6215,0
1093,50,Keluarganya,O,3601,0
1094,50,melaporkannya,O,5241,0
1095,50,telah,O,5612,0
1096,50,hilang,O,6457,0
1097,50,setelah,O,5957,0
1098,50,ia,O,5670,0
1099,50,tidak,O,7285,0
1100,50,memberi,O,8244,0
1101,50,kabar,O,4271,0
1102,50,kepada,O,6901,0
1103,50,keluarganya,O,3567,0
1104,50,",",O,7275,0
1105,50,disebutkan,O,6479,0
1106,50,surat,O,2930,0
1107,50,kabar,O,4271,0
1108,50,itu,O,5216,0
1109,50,.,O,6215,0
1110,51,Surat,O,1835,0
1111,51,kabar,O,4271,0
1112,51,itu,O,5216,0
1113,51,mengutip,O,4110,0
1114,51,kementerian,B-ORG,943,2
1115,51,luar,I-ORG,4025,5
1116,51,negeri,I-ORG,7792,5
1117,51,yang,O,5214,0
1118,51,menegaskan,O,5148,0
1119,51,bahwa,O,7740,0
1120,51,tak,O,5495,0
1121,51,ada,O,7538,0
1122,51,uang,O,1080,0
1123,51,tebusan,O,1353,0
1124,51,yang,O,5214,0
1125,51,dibayar,O,277,0
1126,51,untuk,O,1163,0
1127,51,pembebasan,O,4551,0
1128,51,pria,O,6966,0
1129,51,itu,O,5216,0
1130,51,.,O,6215,0
1131,52,OJK,B-ORG,1689,2
1132,52,saat,O,1205,0
1133,52,ini,O,452,0
1134,52,",",O,7275,0
1135,52,kata,O,5420,0
1136,52,Sri,B-PER,5326,4
1137,52,",",O,7275,0
1138,52,masih,O,8017,0
1139,52,melakukan,O,27,0
1140,52,survei,O,6822,0
1141,52,untuk,O,1163,0
1142,52,mengukur,O,7761,0
1143,52,tingkat,O,7213,0
1144,52,literasi,O,3547,0
1145,52,keuangan,O,4055,0
1146,52,masyarakat,O,5828,0
1147,52,pada,O,2365,0
1148,52,2014,O,4093,0
1149,52,.,O,6215,0
1150,53,Pada,O,3544,0
1151,53,30,O,6658,0
1152,53,Juni,O,7503,0
1153,53,",",O,7275,0
1154,53,sebagian,O,3442,0
1155,53,besar,O,2282,0
1156,53,dari,O,2006,0
1157,53,defisit,O,5728,0
1158,53,perdagangan,O,6213,0
1159,53,kita,O,4705,0
1160,53,menurun,O,3041,0
1161,53,!,O,179,0
1162,54,Departemen,O,3762,0
1163,54,ini,O,452,0
1164,54,",",O,7275,0
1165,54,yang,O,5214,0
1166,54,bermasalah,O,4730,0
1167,54,rumit,O,455,0
1168,54,berupaya,O,595,0
1169,54,mempromosikan,O,2515,0
1170,54,perubahan-perubahan,O,6349,0
1171,54,perburuhan,O,3499,0
1172,54,pemerintahan,O,5706,0
1173,54,ke,O,5973,0
1174,54,depan,O,3680,0
1175,54,dalam,O,2176,0
1176,54,pemilihan,O,5936,0
1177,54,umum,O,3155,0
1178,54,pada,O,2365,0
1179,54,akhir,O,3838,0
1180,54,tahun,O,228,0
1181,54,ini,O,452,0
1182,54,",",O,7275,0
1183,54,akan,O,607,0
1184,54,dipercayakan,O,4460,0
1185,54,kepada,O,6901,0
1186,54,menteri,O,4056,0
1187,54,pelayanan,O,209,0
1188,54,umum,O,3155,0
1189,54,Joe,B-PER,6233,4
1190,54,Hockey,I-PER,7751,3
1191,54,.,O,6215,0
1192,55,Hanung,B-PER,4290,4
1193,55,mengatakan,O,3220,0
1194,55,untuk,O,1163,0
1195,55,pemangkasan,O,1064,0
1196,55,harian,O,3453,0
1197,55,di,O,4961,0
1198,55,setiap,O,2567,0
1199,55,SPBU,B-LOC,1616,6
1200,55,jenis,O,6602,0
1201,55,premium,O,8105,0
1202,55,mencapai,O,4284,0
1203,55,5%,O,3182,0
1204,55,",",O,7275,0
1205,55,sedangkan,O,5368,0
1206,55,untuk,O,1163,0
1207,55,BBM,O,5883,0
1208,55,solar,O,3096,0
1209,55,subsidi,O,3168,0
1210,55,jumlahnya,O,807,0
1211,55,yang,O,5214,0
1212,55,dipangkas,O,2005,0
1213,55,10%-15%,O,2402,0
1214,55,.,O,6215,0
1215,56,Kalau,O,5035,0
1216,56,melihat,O,5690,0
1217,56,pertumbuhan,O,8222,0
1218,56,seperti,O,7632,0
1219,56,ini,O,452,0
1220,56,",",O,7275,0
1221,56,apalagi,O,2284,0
1222,56,penduduk,O,3210,0
1223,56,Indonesia,O,1745,0
1224,56,yang,O,5214,0
1225,56,mencapai,O,4284,0
1226,56,220,O,6496,0
1227,56,juta,O,3249,0
1228,56,jiwa,O,3148,0
1229,56,",",O,7275,0
1230,56,saya,O,3053,0
1231,56,tidak,O,7285,0
1232,56,ragu,O,6318,0
1233,56,akhir,O,3838,0
1234,56,tahun,O,228,0
1235,56,kita,O,4705,0
1236,56,bisa,O,3106,0
1237,56,menembus,O,5025,0
1238,56,cukup,O,3123,0
1239,56,tinggi,O,2359,0
1240,56,",",O,7275,0
1241,56,bahkan,O,2528,0
1242,56,Rp100,O,813,0
1243,56,triliun,O,1636,0
1244,56,bisa,O,3106,0
1245,56,ditembus,O,7064,0
1246,56,dalam,O,2176,0
1247,56,waktu,O,2979,0
1248,56,dekat,O,7862,0
1249,56,",",O,7275,0
1250,56,katanya,O,5685,0
1251,56,.,O,6215,0
1252,57,Podium,O,3013,0
1253,57,yang,O,5214,0
1254,57,terdiri,O,5459,0
1255,57,dari,O,2006,0
1256,57,4,O,243,0
1257,57,lantai,O,7799,0
1258,57,bergaya,O,7473,0
1259,57,klasik,O,5210,0
1260,57,tampil,O,2490,0
1261,57,sebagai,O,1754,0
1262,57,gedung,O,973,0
1263,57,utama,O,7375,0
1264,57,.,O,6215,0
1265,58,Mantan,O,4585,0
1266,58,Kabareskrim,O,2693,0
1267,58,Polri,B-ORG,6946,2
1268,58,Komjen,O,7294,0
1269,58,Susno,B-PER,6140,4
1270,58,Duadji,I-PER,1200,3
1271,58,menegaskan,O,5148,0
1272,58,",",O,7275,0
1273,58,ia,O,5670,0
1274,58,tidak,O,7285,0
1275,58,pernah,O,376,0
1276,58,menerima,O,3506,0
1277,58,uang,O,1080,0
1278,58,bahkan,O,2528,0
1279,58,janji,O,6785,0
1280,58,sekalipun,O,193,0
1281,58,terkait,O,4301,0
1282,58,mafia,O,7235,0
1283,58,kasus,O,746,0
1284,58,Gayus,B-PER,3960,4
1285,58,Halomoan,I-PER,2220,3
1286,58,Tambunan,I-PER,5357,3
1287,58,.,O,6215,0
1288,59,Seandainya,O,5944,0
1289,59,Ani,B-PER,2664,4
1290,59,menjadi,O,445,0
1291,59,ketua,O,4349,0
1292,59,umum,O,3155,0
1293,59,",",O,7275,0
1294,59,ia,O,5670,0
1295,59,berujar,O,795,0
1296,59,",",O,7275,0
1297,59,tinggal,O,2089,0
1298,59,mengatur,O,2916,0
1299,59,teknis,O,2199,0
1300,59,ketua,O,4349,0
1301,59,harian,O,3453,0
1302,59,atau,O,671,0
1303,59,wakil,O,5751,0
1304,59,ketua,O,4349,0
1305,59,umum,O,3155,0
1306,59,.,O,6215,0
1307,60,Komisi,B-ORG,7516,2
1308,60,Nasional,I-ORG,6931,5
1309,60,Hak,I-ORG,5166,5
1310,60,Asasi,I-ORG,5494,5
1311,60,Manusia,I-ORG,939,5
1312,60,mendorong,O,4175,0
1313,60,agar,O,1429,0
1314,60,kabinet,O,1796,0
1315,60,baru,O,7187,0
1316,60,presiden,O,3000,0
1317,60,terpilih,O,2455,0
1318,60,Joko,B-PER,7033,4
1319,60,Widodo,I-PER,1296,3
1320,60,segera,O,4439,0
1321,60,mengambil,O,5150,0
1322,60,langkah,O,1394,0
1323,60,konkret,O,8047,0
1324,60,penuntasan,O,2189,0
1325,60,kasus,O,746,0
1326,60,pelanggaran,O,5622,0
1327,60,HAM,O,4152,0
1328,60,yang,O,5214,0
1329,60,belum,O,138,0
1330,60,selesai,O,4886,0
1331,60,.,O,6215,0
1332,61,Menurut,O,2425,0
1333,61,Slamet,B-PER,4283,4
1334,61,",",O,7275,0
1335,61,dengan,O,3381,0
1336,61,adanya,O,1846,0
1337,61,putusan,O,1255,0
1338,61,MK,B-ORG,1582,2
1339,61,tentang,O,1554,0
1340,61,perselisihan,O,5651,0
1341,61,hasil,O,7711,0
1342,61,pemilihan,O,5936,0
1343,61,umum,O,3155,0
1344,61,(PHPU),O,1016,0
1345,61,berarti,O,1705,0
1346,61,putusan,O,1255,0
1347,61,KPU,B-ORG,1690,2
1348,61,tentang,O,1554,0
1349,61,presiden,O,3000,0
1350,61,dan,O,652,0
1351,61,wakil,O,5751,0
1352,61,presiden,O,3000,0
1353,61,terpilih,O,2455,0
1354,61,",",O,7275,0
1355,61,yaitu,O,5940,0
1356,61,pasangan,O,84,0
1357,61,Jokowi-JK,B-PER,3052,4
1358,61,sudah,O,1432,0
1359,61,efektif,O,1781,0
1360,61,.,O,6215,0
1361,62,Andrew,B-PER,1271,4
1362,62,Brown,I-PER,1379,3
1363,62,",",O,7275,0
1364,62,dari,O,2006,0
1365,62,POTM,B-ORG,5859,2
1366,62,",",O,7275,0
1367,62,mengatakan,O,3220,0
1368,62,harga,O,6065,0
1369,62,itu,O,5216,0
1370,62,bervariasi,O,1423,0
1371,62,secara,O,3129,0
1372,62,drastis,O,6941,0
1373,62,di,O,4961,0
1374,62,12,O,4174,0
1375,62,kota,O,41,0
1376,62,yang,O,5214,0
1377,62,diriset,O,5139,0
1378,62,",",O,7275,0
1379,62,semuanya,O,4287,0
1380,62,mengklaim,O,7378,0
1381,62,memiliki,O,411,0
1382,62,tujuan,O,1714,0
1383,62,wisata,O,487,0
1384,62,budaya,O,8178,0
1385,62,kelas,O,1288,0
1386,62,dunia,O,7907,0
1387,62,.,O,6215,0
1388,63,Kami,O,7997,0
1389,63,katakan,O,3942,0
1390,63,tidak,O,7285,0
1391,63,.,O,6215,0
1392,64,Perawatan,O,1709,0
1393,64,ditujukan,O,3082,0
1394,64,untuk,O,1163,0
1395,64,mengatasi,O,4715,0
1396,64,komplikasi,O,1435,0
1397,64,akibat,O,5790,0
1398,64,komplikasi,O,1435,0
1399,64,virus,O,1844,0
1400,64,tersebut,O,4143,0
1401,64,.,O,6215,0
1402,65,Sejumlah,O,4953,0
1403,65,dari,O,2006,0
1404,65,mereka,O,4062,0
1405,65,yang,O,5214,0
1406,65,dieksekusi,O,5726,0
1407,65,itu,O,5216,0
1408,65,dituduh,O,3743,0
1409,65,melakukan,O,27,0
1410,65,serangan,O,4282,0
1411,65,di,O,4961,0
1412,65,prefektur,B-LOC,8050,6
1413,65,Aksu,I-LOC,1057,1
1414,65,",",O,7275,0
1415,65,Xinjiang,B-LOC,2697,6
1416,65,",",O,7275,0
1417,65,kota-kota,O,5249,0
1418,65,Kashgar,B-LOC,2478,6
1419,65,dan,O,652,0
1420,65,Hotan,B-LOC,1598,6
1421,65,",",O,7275,0
1422,65,tambah,O,4344,0
1423,65,kantor,O,4211,0
1424,65,berita,O,3710,0
1425,65,itu,O,5216,0
1426,65,.,O,6215,0
1427,66,Pasti,O,2309,0
1428,66,lebih,O,1596,0
1429,66,kompetitif,O,1345,0
1430,66,.,O,6215,0
1431,66,Dalam,O,1015,0
1432,66,survei-survei,O,1059,0
1433,66,Golkar,B-ORG,7712,2
1434,66,selalu,O,303,0
1435,66,memimpin,O,5388,0
1436,66,.,O,6215,0
1437,66,Jadi,O,1774,0
1438,66,",",O,7275,0
1439,66,kami,O,2333,0
1440,66,optimis,O,1603,0
1441,66,dapat,O,7869,0
1442,66,memenangkan,O,3975,0
1443,66,pertarungan,O,6329,0
1444,66,di,O,4961,0
1445,66,Pileg,O,2271,0
1446,66,2014,O,4093,0
1447,66,",",O,7275,0
1448,66,Nurul,B-PER,4530,4
1449,66,menegaskan,O,5148,0
1450,66,.,O,6215,0
1451,67,SBY,B-PER,2158,4
1452,67,",",O,7275,0
1453,67,kata,O,5420,0
1454,67,Anas,B-PER,1802,4
1455,67,",",O,7275,0
1456,67,tidak,O,7285,0
1457,67,berniat,O,3287,0
1458,67,menambah,O,490,0
1459,67,periode,O,4373,0
1460,67,",",O,7275,0
1461,67,tapi,O,723,0
1462,67,berkonsentrasi,O,3796,0
1463,67,untuk,O,1163,0
1464,67,menambah,O,490,0
1465,67,prestasi,O,2968,0
1466,67,.,O,6215,0
1467,68,Selain,O,6540,0
1468,68,sebagai,O,1754,0
1469,68,obat,O,3688,0
1470,68,luka,O,3531,0
1471,68,bakar,O,4517,0
1472,68,",",O,7275,0
1473,68,produk,O,8541,0
1474,68,ini,O,452,0
1475,68,bisa,O,3106,0
1476,68,dimanfaatkan,O,4533,0
1477,68,untuk,O,1163,0
1478,68,menyembuhkan,O,442,0
1479,68,luka,O,3531,0
1480,68,gores,O,2164,0
1481,68,",",O,7275,0
1482,68,luka,O,3531,0
1483,68,bekas,O,1221,0
1484,68,bedah,O,7638,0
1485,68,",",O,7275,0
1486,68,dan,O,652,0
1487,68,berbagai,O,413,0
1488,68,macam,O,2808,0
1489,68,luka,O,3531,0
1490,68,pada,O,2365,0
1491,68,kulit,O,5259,0
1492,68,.,O,6215,0
1493,69,Namun,O,1971,0
1494,69,",",O,7275,0
1495,69,hingga,O,6753,0
1496,69,saat,O,1205,0
1497,69,ini,O,452,0
1498,69,belum,O,138,0
1499,69,ada,O,7538,0
1500,69,keputusan,O,575,0
1501,69,mengenai,O,6381,0
1502,69,waktu,O,2979,0
1503,69,eksekusi,O,2121,0
1504,69,mati,O,2611,0
1505,69,.,O,6215,0
1506,70,Anggota,O,1472,0
1507,70,Komisi,O,7516,0
1508,70,X,O,5742,0
1509,70,DPR,B-ORG,3116,2
1510,70,dari,O,2006,0
1511,70,Partai,B-ORG,7746,2
1512,70,Demokrat,I-ORG,2123,5
1513,70,",",O,7275,0
1514,70,Vena,B-PER,7870,4
1515,70,Melinda,I-PER,7866,3
1516,70,",",O,7275,0
1517,70,mendukung,O,5756,0
1518,70,penerapan,O,3415,0
1519,70,tata,O,934,0
1520,70,tertib,O,5484,0
1521,70,pelarangan,O,1717,0
1522,70,rok,O,3161,0
1523,70,mini,O,7416,0
1524,70,atau,O,671,0
1525,70,pakaian,O,7350,0
1526,70,seksi,O,5003,0
1527,70,bagi,O,1662,0
1528,70,staf,O,358,0
1529,70,dan,O,652,0
1530,70,anggota,O,5556,0
1531,70,di,O,4961,0
1532,70,lingkungan,B-LOC,3256,6
1533,70,DPR,I-LOC,3116,1
1534,70,.,O,6215,0
1535,71,Ketua,O,6353,0
1536,71,Umum,O,5425,0
1537,71,Partai,B-ORG,7746,2
1538,71,Persatuan,I-ORG,2997,5
1539,71,Pembangunan,I-ORG,1789,5
1540,71,(PPP),I-ORG,1158,5
1541,71,hasil,O,7711,0
1542,71,Muktamar,O,122,0
1543,71,VIII,O,7239,0
1544,71,Surabaya,B-LOC,2178,6
1545,71,",",O,7275,0
1546,71,M,B-PER,6908,4
1547,71,Romahurmuziy,I-PER,2384,3
1548,71,",",O,7275,0
1549,71,telah,O,5612,0
1550,71,menyatakan,O,3594,0
1551,71,mendukung,O,5756,0
1552,71,pemerintahan,O,5706,0
1553,71,presiden,O,3000,0
1554,71,dan,O,652,0
1555,71,wakil,O,5751,0
1556,71,presiden,O,3000,0
1557,71,terpilih,O,2455,0
1558,71,Joko,B-PER,7033,4
1559,71,Widodo,I-PER,1296,3
1560,71,.,O,6215,0
1561,72,Sikap,O,6921,0
1562,72,dan,O,652,0
1563,72,pendirian,O,543,0
1564,72,SBY,B-PER,2158,4
1565,72,sudah,O,1432,0
1566,72,amat,O,6559,0
1567,72,terang,O,3315,0
1568,72,dan,O,652,0
1569,72,tegas,O,7407,0
1570,72,.,O,6215,0
1571,72,Tidak,O,482,0
1572,72,ada,O,7538,0
1573,72,keraguan,O,4011,0
1574,72,sedikitpun,O,1459,0
1575,72,tentang,O,1554,0
1576,72,hal,O,6127,0
1577,72,ini,O,452,0
1578,72,.,O,6215,0
1579,72,Cukup,O,6275,0
1580,72,dua,O,7157,0
1581,72,periode,O,4373,0
1582,72,",",O,7275,0
1583,72,kata,O,5420,0
1584,72,Anas,B-PER,1802,4
1585,72,dalam,O,2176,0
1586,72,pesan,O,472,0
1587,72,singkatnya,O,8426,0
1588,72,pada,O,2365,0
1589,72,wartawan,O,584,0
1590,72,",",O,7275,0
1591,72,Rabu,O,2194,0
1592,72,(18/8),O,3518,0
1593,72,.,O,6215,0
1594,73,Terpidana,O,2674,0
1595,73,mati,O,2611,0
1596,73,kasus,O,746,0
1597,73,narkoba,O,8216,0
1598,73,yang,O,5214,0
1599,73,merupakan,O,2485,0
1600,73,warga,O,1498,0
1601,73,negara,O,6491,0
1602,73,Perancis,O,7352,0
1603,73,",",O,7275,0
1604,73,Serge,B-PER,509,4
1605,73,Atlaoui,I-PER,7569,3
1606,73,",",O,7275,0
1607,73,mengajukan,O,3181,0
1608,73,upaya,O,1135,0
1609,73,hukum,O,2569,0
1610,73,lanjutan,O,7995,0
1611,73,berupa,O,7427,0
1612,73,peninjauan,O,2943,0
1613,73,kembali,O,1591,0
1614,73,ke,O,5973,0
1615,73,Pengadilan,B-ORG,1277,2
1616,73,Negeri,I-ORG,4556,5
1617,73,Tangerang,I-ORG,4726,5
1618,73,.,O,6215,0
1619,74,Terpaksa,O,5093,0
1620,74,",",O,7275,0
1621,74,banyak,O,3391,0
1622,74,orang,O,4687,0
1623,74,yang,O,5214,0
1624,74,akhirnya,O,530,0
1625,74,makan,O,97,0
1626,74,lagi,O,4592,0
1627,74,meskipun,O,936,0
1628,74,sebenarnya,O,4514,0
1629,74,sudah,O,1432,0
1630,74,makan,O,97,0
1631,74,.,O,6215,0
1632,75,Menurut,O,2425,0
1633,75,dia,O,3727,0
1634,75,",",O,7275,0
1635,75,karena,O,3303,0
1636,75,lambatnya,O,3911,0
1637,75,eksekusi,O,2121,0
1638,75,mati,O,2611,0
1639,75,ini,O,452,0
1640,75,",",O,7275,0
1641,75,akhirnya,O,530,0
1642,75,terjadi,O,888,0
1643,75,perlawanan,O,1468,0
1644,75,dari,O,2006,0
1645,75,berbagai,O,413,0
1646,75,pihak,O,372,0
1647,75,",",O,7275,0
1648,75,termasuk,O,4598,0
1649,75,para,O,4473,0
1650,75,terpidana,O,7787,0
1651,75,.,O,6215,0
1652,76,Karena,O,3236,0
1653,76,itu,O,5216,0
1654,76,",",O,7275,0
1655,76,dia,O,3727,0
1656,76,memiliki,O,411,0
1657,76,anjuran,O,8124,0
1658,76,untuk,O,1163,0
1659,76,kedua,O,3099,0
1660,76,belah,O,2473,0
1661,76,pihak,O,372,0
1662,76,yang,O,5214,0
1663,76,bersaing,O,3637,0
1664,76,dalam,O,2176,0
1665,76,Pemilu,O,7749,0
1666,76,Presiden,O,6498,0
1667,76,2014,O,4093,0
1668,76,.,O,6215,0
1669,77,Lebih,O,8243,0
1670,77,lanjut,O,3519,0
1671,77,Akbar,B-PER,4662,4
1672,77,mengatakan,O,3220,0
1673,77,",",O,7275,0
1674,77,kalau,O,5246,0
1675,77,tidak,O,7285,0
1676,77,ada,O,7538,0
1677,77,kenaikan,O,3327,0
1678,77,signifikan,O,3026,0
1679,77,dalam,O,2176,0
1680,77,elektabilitas,O,5496,0
1681,77,Capres,O,1181,0
1682,77,Golkar,B-ORG,7712,2
1683,77,",",O,7275,0
1684,77,hendaklah,O,3898,0
1685,77,disiapkan,O,1408,0
1686,77,strategi,O,2338,0
1687,77,baru,O,7187,0
1688,77,.,O,6215,0
1689,78,Kami,O,7997,0
1690,78,tidak,O,7285,0
1691,78,akan,O,607,0
1692,78,tetap,O,3521,0
1693,78,tenang,O,451,0
1694,78,menghadapi,O,5167,0
1695,78,persekongkolan,O,130,0
1696,78,musuh,O,7926,0
1697,78,",",O,7275,0
1698,78,katanya,O,5685,0
1699,78,dalam,O,2176,0
1700,78,pidato,O,2598,0
1701,78,yang,O,5214,0
1702,78,disiarkan,O,7763,0
1703,78,langsung,O,998,0
1704,78,oleh,O,5947,0
1705,78,stasiun,O,2160,0
1706,78,TV,O,1878,0
1707,78,pemerintah,O,4757,0
1708,78,",",O,7275,0
1709,78,tanpa,O,3588,0
1710,78,memberikan,O,5454,0
1711,78,rincian,O,2972,0
1712,78,.,O,6215,0
1713,79,kata,O,5420,0
1714,79,Abbas,B-PER,3446,4
1715,79,di,O,4961,0
1716,79,Kairo,B-LOC,2487,6
1717,79,.,O,6215,0
1718,80,Politisi,O,7467,0
1719,80,Partai,B-ORG,7746,2
1720,80,Golkar,I-ORG,7712,5
1721,80,Nurul,B-PER,4530,4
1722,80,Arifin,I-PER,261,3
1723,80,menilai,O,4305,0
1724,80,kekisruhan,O,7540,0
1725,80,dalam,O,2176,0
1726,80,pemerintahan,O,5706,0
1727,80,Presiden,O,6498,0
1728,80,Joko,B-PER,7033,4
1729,80,Widodo,I-PER,1296,3
1730,80,(Jokowi),B-PER,4964,4
1731,80,dan,O,652,0
1732,80,Wakil,O,1316,0
1733,80,Presiden,O,6498,0
1734,80,Jusuf,B-PER,82,4
1735,80,Kalla,I-PER,4024,3
1736,80,bukan,O,3022,0
1737,80,karena,O,3303,0
1738,80,gangguan,O,6062,0
1739,80,dari,O,2006,0
1740,80,Koalisi,B-ORG,3823,2
1741,80,Merah,I-ORG,6945,5
1742,80,Putih,I-ORG,1006,5
1743,80,(KMP),O,6732,0
1744,80,.,O,6215,0
1745,81,BPH,B-ORG,1965,2
1746,81,Migas,I-ORG,1422,5
1747,81,mengeluarkan,O,3505,0
1748,81,pemotongan,O,8203,0
1749,81,di,O,4961,0
1750,81,seluruh,O,1372,0
1751,81,provinsi,O,7666,0
1752,81,",",O,7275,0
1753,81,nasional,O,2755,0
1754,81,dikurangi,O,3565,0
1755,81,2,O,3876,0
1756,81,juta,O,3249,0
1757,81,",",O,7275,0
1758,81,provinsi,O,7666,0
1759,81,dikurangi,O,3565,0
1760,81,berapa,O,1495,0
1761,81,",",O,7275,0
1762,81,SPBU,O,1616,0
1763,81,juga,O,6288,0
