sentence #,word,pos,tag,word_idx,tag_idx
35,(60-70,PROPN,O,6891,4
35,persen),PUNCT,O,3950,4
35,dan,CCONJ,O,418,4
35,Filipina,PROPN,B-LOC,7641,1
35,(30,PROPN,O,815,4
35,persen),PUNCT,O,3950,4
35,.,PUNCT,O,3266,4
36,Meski,SCONJ,O,3385,4
36,demikian,ADV,O,2985,4
36,",",PUNCT,O,3948,4
36,untuk,ADP,O,7038,4
36,harga,NOUN,O,5674,4
36,sayuran,NOUN,O,510,4
36,lainnya,ADJ,O,8302,4
36,relatif,ADV,O,3465,4
36,stabil,ADJ,O,3026,4
36,.,PUNCT,O,3266,4
37,Sama,ADJ,O,7797,4
37,seperti,ADP,O,637,4
37,gejala,NOUN,O,335,4
37,infeksi,NOUN,O,4605,4
37,virus,NOUN,O,8276,4
37,umumnya,NOUN,O,8171,4
37,",",PUNCT,O,3948,4
37,pasien,NOUN,O,4967,4
37,yang,PRON,O,4477,4
37,mengalami,VERB,O,6238,4
37,infeksi,NOUN,O,4605,4
37,ini,DET,O,3244,4
37,mengalami,VERB,O,6238,4
37,panas,NOUN,O,6331,4
37,tinggi,ADJ,O,4562,4
37,",",PUNCT,O,3948,4
37,nyeri,NOUN,O,2840,4
37,otot,NOUN,O,7484,4
37,",",PUNCT,O,3948,4
37,sakit,NOUN,O,8247,4
37,kepala,NOUN,O,4370,4
37,dan,CCONJ,O,418,4
37,sakit,NOUN,O,8247,4
37,tenggorokan,NOUN,O,1442,4
37,.,PUNCT,O,3266,4
38,Khususnya,ADP,O,7513,4
38,warga,NOUN,O,6764,4
38,kota,NOUN,O,7522,4
38,Jakarta,PROPN,B-LOC,224,1
38,dan,CCONJ,O,418,4
38,sekitarnya,NOUN,O,5157,4
38,",",PUNCT,O,3948,4
38,akibat,NOUN,O,3052,4
38,putusan,NOUN,O,2282,4
38,MK,PROPN,B-ORG,194,0
38,mengenai,ADP,O,3852,4
38,sengketa,NOUN,O,3480,4
38,pilpres,NOUN,O,3101,4
38,2014,NUM,O,3457,4
38,.,PUNCT,O,3266,4
39,Setidaknya,ADV,O,5656,4
39,570,NUM,O,1030,4
39,roket,NOUN,O,5150,4
39,ditembakkan,VERB,O,1667,4
39,ke,ADP,O,6317,4
39,Israel,PROPN,B-LOC,1738,1
39,sejak,ADP,O,4879,4
39,gencatan,NOUN,O,1688,4
39,senjata,NOUN,O,7108,4
39,gagal,ADJ,O,7696,4
39,Selasa,PROPN,O,4022,4
39,",",PUNCT,O,3948,4
39,tambahnya,NOUN,O,7668,4
39,",",PUNCT,O,3948,4
39,Perundingan-perundingan,NOUN,O,7552,4
39,gencatan,NOUN,O,1688,4
39,senjata,NOUN,O,7108,4
39,tidak,PART,O,6969,4
39,langsung,ADJ,O,1552,4
39,yang,PRON,O,4477,4
39,ditengahi,VERB,O,7681,4
39,Mesir,PROPN,B-LOC,4158,1
39,untuk,ADP,O,7038,4
39,menghentikan,VERB,O,3624,4
39,konflik,NOUN,O,5176,4
39,itu,DET,O,7226,4
39,gagal,VERB,O,7696,4
39,setelah,ADP,O,5889,4
39,serangan-serangan,NOUN,O,3611,4
39,roket,NOUN,O,5150,4
39,dari,ADP,O,3594,4
39,Gaza,PROPN,B-LOC,5275,1
39,dalam,ADP,O,4955,4
39,satu,NUM,O,431,4
39,gencatan,NOUN,O,1688,4
39,senjata,NOUN,O,7108,4
39,dan,CCONJ,O,418,4
39,Israel,PROPN,B-LOC,1738,1
39,menanggapinya,VERB,O,6154,4
39,dengan,ADP,O,7841,4
39,serangan,NOUN,O,6127,4
39,udara,NOUN,O,377,4
39,.,PUNCT,O,3266,4
40,Sama,ADJ,O,7797,4
40,seperti,ADP,O,637,4
40,virus,NOUN,O,8276,4
40,lain,ADJ,O,2704,4
40,yang,PRON,O,4477,4
40,penularannya,NOUN,O,995,4
40,langsung,ADJ,O,1552,4
40,antar,ADP,O,7396,4
40,kontak,NOUN,O,5082,4
40,manusia,NOUN,O,6273,4
40,",",PUNCT,O,3948,4
40,bisa,ADV,O,1388,4
40,saja,ADV,O,3799,4
40,pasien,NOUN,O,4967,4
40,yang,PRON,O,4477,4
40,mengalami,VERB,O,6238,4
40,infeksi,NOUN,O,4605,4
40,virus,NOUN,O,8276,4
40,ini,DET,O,3244,4
40,berasal,VERB,O,197,4
40,dari,ADP,O,3594,4
40,negara,NOUN,O,4040,4
40,lain,ADJ,O,2704,4
40,atau,CCONJ,O,7860,4
40,ditemukan,VERB,O,3790,4
40,kasusnya,NOUN,O,4023,4
40,di,ADP,O,2096,4
40,negara,NOUN,O,4040,4
40,lain,ADJ,O,2704,4
40,.,PUNCT,O,3266,4
41,Dia,PRON,O,8294,4
41,berharap,VERB,O,748,4
41,pembukaan,NOUN,O,3431,4
41,kantor,NOUN,O,3012,4
41,cabang,NOUN,O,2993,4
41,OJK,PROPN,B-ORG,7037,0
41,di,ADP,O,2096,4
41,beberapa,DET,O,5800,4
41,daerah,NOUN,O,4242,4
41,dapat,ADV,O,2323,4
41,membantu,VERB,O,522,4
41,untuk,ADP,O,7038,4
41,meningkatkan,VERB,O,7040,4
41,tingkat,NOUN,O,6706,4
41,literasi,NOUN,O,2344,4
41,pada,ADP,O,2754,4
41,masyarakat,NOUN,O,1349,4
41,.,PUNCT,O,3266,4
42,Kami,PRON,O,7380,4
42,menyergap,VERB,O,5601,4
42,setiap,DET,O,739,4
42,gerakan,NOUN,O,6344,4
42,ilegal,ADJ,O,639,4
42,dan,CCONJ,O,418,4
42,kedua,NUM,O,4129,4
42,pihak,NOUN,O,5055,4
42,menandatangani,VERB,O,7028,4
42,sejumlah,DET,O,4073,4
42,kesepakatan,NOUN,O,1325,4
42,mengenai,ADP,O,3852,4
42,pengawasan,NOUN,O,1218,4
42,perbatasan,NOUN,O,5329,4
42,yang,PRON,O,4477,4
42,ketat,ADJ,O,3170,4
42,dan,CCONJ,O,418,4
42,kerja,NOUN,O,6114,4
42,sama,ADJ,O,619,4
42,untuk,ADP,O,7038,4
42,memberantas,NOUN,O,3673,4
42,narkotika,NOUN,O,5749,4
42,",",PUNCT,O,3948,4
42,kata,NOUN,O,8331,4
42,Kapten,PROPN,O,6447,4
42,Shahid,PROPN,B-PER,3328,2
42,",",PUNCT,O,3948,4
42,seorang,DET,O,6351,4
42,jurubicara,NOUN,O,6334,4
42,pasukan,NOUN,O,7273,4
42,keamanan,NOUN,O,5309,4
42,perbatasan,NOUN,O,5329,4
42,Pakistan,PROPN,O,235,4
42,di,ADP,O,2096,4
42,Quetta,PROPN,B-LOC,3840,1
42,.,PUNCT,O,3266,4
43,Dia,PRON,O,8294,4
43,bangkit,VERB,O,6932,4
43,dari,ADP,O,3594,4
43,keterpurukan,NOUN,O,7700,4
43,.,PUNCT,O,3266,4
44,Beragam,NOUN,O,126,4
44,jurusan,NOUN,O,7463,4
44,yang,PRON,O,4477,4
44,ditempuh,VERB,O,4775,4
44,para,DET,O,4146,4
44,mahasiswa,NOUN,O,7118,4
44,menjadi,VERB,O,1366,4
44,sumber,NOUN,O,2885,4
44,mengatasi,VERB,O,4878,4
44,dan,CCONJ,O,418,4
44,menyelesaikan,VERB,O,2899,4
44,permasalahan,NOUN,O,4038,4
44,kesejahteraan,NOUN,O,5033,4
44,sosial,NOUN,O,2706,4
44,",",PUNCT,O,3948,4
44,terang,VERB,O,1053,4
44,Mensos,PROPN,O,7320,4
44,.,PUNCT,O,3266,4
45,Ada,VERB,O,1503,4
45,beberapa,DET,O,5800,4
45,alasan,NOUN,O,1402,4
45,mengapa,ADV,O,5179,4
45,akhirnya,ADV,O,3313,4
45,Bali,PROPN,B-LOC,6628,1
45,yang,PRON,O,4477,4
45,dipilih,VERB,O,4051,4
45,sebagai,ADP,O,6567,4
45,tempat,NOUN,O,111,4
45,penyelenggaraan,NOUN,O,6182,4
45,KLB,PROPN,O,7355,4
45,.,PUNCT,O,3266,4
46,Hasil,NOUN,O,229,4
46,persidangan,NOUN,O,3992,4
46,atas,ADP,O,7545,4
46,gugatan,NOUN,O,1290,4
46,tersebut,DET,O,1513,4
46,",",PUNCT,O,3948,4
46,menurut,ADP,O,5332,4
46,Firman,NOUN,B-PER,7508,2
46,",",PUNCT,O,3948,4
46,tak,PART,O,5631,4
46,bisa,ADV,O,1388,4
46,menjadi,VERB,O,1366,4
46,novum,NOUN,O,7514,4
46,untuk,ADP,O,7038,4
46,menggugat,VERB,O,2658,4
46,hasil,NOUN,O,7139,4
46,pemilihan,NOUN,O,3914,4
46,presiden,NOUN,O,4628,4
46,ke,ADP,O,6317,4
46,Mahkamah,PROPN,B-ORG,4742,0
46,Konstitusi,PROPN,I-ORG,6409,3
46,.,PUNCT,O,3266,4
47,Jawa,PROPN,B-LOC,3349,1
47,Tengah,PROPN,I-LOC,3318,6
47,V,PROPN,O,1247,4
47,itu,DET,O,7226,4
47,daerah,NOUN,O,4242,4
47,merah,ADJ,O,3498,4
47,",",PUNCT,O,3948,4
47,bukan,PART,O,600,4
47,basis,NOUN,O,433,4
47,PPP,PROPN,B-ORG,827,0
47,.,PUNCT,O,3266,4
47,Kami,PRON,O,7380,4
47,berharap,VERB,O,748,4
47,dia,PRON,O,5416,4
47,bisa,ADV,O,1388,4
47,mendapatkan,VERB,O,936,4
47,kursi,NOUN,O,4998,4
47,buat,ADP,O,430,4
47,PPP,PROPN,B-ORG,827,0
47,",",PUNCT,O,3948,4
47,kata,NOUN,O,8331,4
47,Fernita,PROPN,B-PER,3085,2
47,seusai,ADJ,O,1812,4
47,menyerahkan,VERB,O,586,4
47,berkas,NOUN,O,7358,4
47,bakal,NOUN,O,3123,4
47,caleg,PROPN,O,1228,4
47,PPP,PROPN,B-ORG,827,0
47,yang,PRON,O,4477,4
47,telah,ADV,O,6837,4
47,diperbaiki,VERB,O,4310,4
47,di,ADP,O,2096,4
47,Kantor,PROPN,B-LOC,8119,1
47,Komisi,PROPN,I-LOC,8482,6
47,Pemilihan,PROPN,I-LOC,7237,6
47,Umum,PROPN,I-LOC,4827,6
47,(KPU),PROPN,I-LOC,7376,6
47,",",PUNCT,O,3948,4
47,Menteng,PROPN,B-LOC,5200,1
47,",",PUNCT,O,3948,4
47,Jakarta,PROPN,B-LOC,224,1
47,Pusat,PROPN,I-LOC,1491,6
47,",",PUNCT,O,3948,4
47,Rabu,PROPN,O,7597,4
47,(22/5/2013),PUNCT,O,6212,4
47,.,PUNCT,O,3266,4
48,Namun,SCONJ,O,2640,4
48,",",PUNCT,O,3948,4
48,bukan,PART,O,600,4
48,yang,PRON,O,4477,4
48,terbaik,ADJ,O,2375,4
48,karena,SCONJ,O,5360,4
48,mereka,PRON,O,4546,4
48,hanya,ADV,O,3249,4
48,kenal,VERB,O,5264,4
48,Bali,PROPN,B-LOC,6628,1
48,",",PUNCT,O,3948,4
48,kata,NOUN,O,8331,4
48,MA,PROPN,B-PER,1027,2
48,.,PUNCT,O,3266,4
49,Sebelumnya,ADV,O,5007,4
49,",",PUNCT,O,3948,4
49,Kepala,NOUN,O,2204,4
49,Bidang,PROPN,B-ORG,4062,0
49,Peternakan,PROPN,I-ORG,7077,3
49,Dinas,PROPN,I-ORG,2123,3
49,Pertanian,PROPN,I-ORG,1057,3
49,dan,CCONJ,I-ORG,418,3
49,Peternakan,PROPN,I-ORG,7077,3
49,Diah,PROPN,B-PER,8132,2
49,Ningrum,PROPN,I-PER,2575,5
49,pun,PART,O,1853,4
49,mengatakan,VERB,O,2557,4
49,bahwa,SCONJ,O,3403,4
49,hewan,NOUN,O,1123,4
49,tersebut,DET,O,1513,4
49,merupakan,VERB,O,6128,4
49,hewan,NOUN,O,1123,4
49,langka,NOUN,O,2582,4
49,dan,CCONJ,O,418,4
49,beracun,ADJ,O,6562,4
49,.,PUNCT,O,3266,4
50,Keluarganya,NOUN,O,7536,4
50,melaporkannya,VERB,O,3910,4
50,telah,ADV,O,6837,4
50,hilang,VERB,O,516,4
50,setelah,SCONJ,O,5889,4
50,ia,PRON,O,865,4
50,tidak,PART,O,6969,4
50,memberi,VERB,O,2316,4
50,kabar,NOUN,O,8048,4
50,kepada,ADP,O,3289,4
50,keluarganya,NOUN,O,7941,4
50,",",PUNCT,O,3948,4
50,disebutkan,VERB,O,2618,4
50,surat,NOUN,O,3737,4
50,kabar,NOUN,O,8048,4
50,itu,DET,O,7226,4
50,.,PUNCT,O,3266,4
51,Surat,NOUN,O,2188,4
51,kabar,NOUN,O,8048,4
51,itu,DET,O,7226,4
51,mengutip,VERB,O,727,4
51,kementerian,NOUN,B-ORG,2466,0
51,luar,ADP,I-ORG,4168,3
51,negeri,NOUN,I-ORG,5866,3
51,yang,PRON,O,4477,4
51,menegaskan,VERB,O,8221,4
51,bahwa,SCONJ,O,3403,4
51,tak,PART,O,5631,4
51,ada,VERB,O,8499,4
51,uang,NOUN,O,5109,4
51,tebusan,NOUN,O,6231,4
51,yang,PRON,O,4477,4
51,dibayar,VERB,O,2021,4
51,untuk,ADP,O,7038,4
51,pembebasan,NOUN,O,6399,4
51,pria,NOUN,O,2402,4
51,itu,DET,O,7226,4
51,.,PUNCT,O,3266,4
52,OJK,PROPN,B-ORG,7037,0
52,saat,NOUN,O,4399,4
52,ini,DET,O,3244,4
52,",",PUNCT,O,3948,4
52,kata,NOUN,O,8331,4
52,Sri,PROPN,B-PER,571,2
52,",",PUNCT,O,3948,4
52,masih,ADV,O,3046,4
52,melakukan,VERB,O,2725,4
52,survei,NOUN,O,6847,4
52,untuk,ADP,O,7038,4
52,mengukur,VERB,O,7929,4
52,tingkat,NOUN,O,6706,4
52,literasi,NOUN,O,2344,4
52,keuangan,NOUN,O,1607,4
52,masyarakat,NOUN,O,1349,4
52,pada,ADP,O,2754,4
52,2014,NUM,O,3457,4
52,.,PUNCT,O,3266,4
53,Pada,ADP,O,4777,4
53,30,NUM,O,8084,4
53,Juni,NOUN,O,6970,4
53,",",PUNCT,O,3948,4
53,sebagian,DET,O,5738,4
53,besar,ADJ,O,3036,4
53,dari,ADP,O,3594,4
53,defisit,NOUN,O,1408,4
53,perdagangan,NOUN,O,3434,4
53,kita,PRON,O,3596,4
53,menurun,VERB,O,2805,4
53,!,PUNCT,O,7295,4
54,Departemen,PROPN,O,6283,4
54,ini,DET,O,3244,4
54,",",PUNCT,O,3948,4
54,yang,PRON,O,4477,4
54,bermasalah,VERB,O,4566,4
54,rumit,ADJ,O,6466,4
54,berupaya,VERB,O,2915,4
54,mempromosikan,VERB,O,4692,4
54,perubahan-perubahan,NOUN,O,336,4
54,perburuhan,NOUN,O,4733,4
54,pemerintahan,NOUN,O,1826,4
54,ke,ADP,O,6317,4
54,depan,NOUN,O,6355,4
54,dalam,ADP,O,4955,4
54,pemilihan,NOUN,O,3914,4
54,umum,ADJ,O,136,4
54,pada,ADP,O,2754,4
54,akhir,NOUN,O,3479,4
54,tahun,NOUN,O,6565,4
54,ini,DET,O,3244,4
54,",",PUNCT,O,3948,4
54,akan,ADV,O,2842,4
54,dipercayakan,VERB,O,7878,4
54,kepada,ADP,O,3289,4
54,menteri,NOUN,O,5679,4
54,pelayanan,NOUN,O,1893,4
54,umum,ADJ,O,136,4
54,Joe,PROPN,B-PER,399,2
54,Hockey,PROPN,I-PER,6474,5
54,.,PUNCT,O,3266,4
55,Hanung,PROPN,B-PER,5229,2
55,mengatakan,VERB,O,2557,4
55,untuk,ADP,O,7038,4
55,pemangkasan,NOUN,O,2992,4
55,harian,ADJ,O,1423,4
55,di,ADP,O,2096,4
55,setiap,DET,O,739,4
55,SPBU,PROPN,B-LOC,702,1
55,jenis,NOUN,O,4124,4
55,premium,NOUN,O,5467,4
55,mencapai,VERB,O,4554,4
55,5%,SYM,O,3508,4
55,",",PUNCT,O,3948,4
55,sedangkan,SCONJ,O,3922,4
55,untuk,ADP,O,7038,4
55,BBM,NOUN,O,7264,4
55,solar,NOUN,O,5623,4
55,subsidi,NOUN,O,5060,4
55,jumlahnya,NOUN,O,7377,4
55,yang,PRON,O,4477,4
55,dipangkas,ADJ,O,4206,4
55,10%-15%,SYM,O,6687,4
55,.,PUNCT,O,3266,4
56,Kalau,SCONJ,O,4780,4
56,melihat,VERB,O,5334,4
56,pertumbuhan,NOUN,O,35,4
56,seperti,ADP,O,637,4
56,ini,DET,O,3244,4
56,",",PUNCT,O,3948,4
56,apalagi,VERB,O,7102,4
56,penduduk,NOUN,O,911,4
56,Indonesia,PROPN,O,3518,4
56,yang,PRON,O,4477,4
56,mencapai,VERB,O,4554,4
56,220,NUM,O,4067,4
56,juta,NUM,O,1637,4
56,jiwa,NOUN,O,353,4
56,",",PUNCT,O,3948,4
56,saya,PRON,O,5017,4
56,tidak,PART,O,6969,4
56,ragu,NOUN,O,8227,4
56,akhir,NOUN,O,3479,4
56,tahun,NOUN,O,6565,4
56,kita,PRON,O,3596,4
56,bisa,ADV,O,1388,4
56,menembus,VERB,O,8451,4
56,cukup,ADV,O,4017,4
56,tinggi,ADJ,O,4562,4
56,",",PUNCT,O,3948,4
56,bahkan,SCONJ,O,744,4
56,Rp100,PROPN,O,7167,4
56,triliun,PROPN,O,7852,4
56,bisa,ADV,O,1388,4
56,ditembus,VERB,O,657,4
56,dalam,ADP,O,4955,4
56,waktu,NOUN,O,8133,4
56,dekat,ADJ,O,636,4
56,",",PUNCT,O,3948,4
56,katanya,NOUN,O,7009,4
56,.,PUNCT,O,3266,4
57,Podium,PROPN,O,2360,4
57,yang,PRON,O,4477,4
57,terdiri,VERB,O,455,4
57,dari,ADP,O,3594,4
57,4,NUM,O,4747,4
57,lantai,NOUN,O,7373,4
57,bergaya,VERB,O,959,4
57,klasik,ADJ,O,7203,4
57,tampil,VERB,O,2823,4
57,sebagai,ADP,O,6567,4
57,gedung,NOUN,O,1697,4
57,utama,ADJ,O,7347,4
57,.,PUNCT,O,3266,4
58,Mantan,PROPN,O,1384,4
58,Kabareskrim,PROPN,O,1840,4
58,Polri,PROPN,B-ORG,7478,0
58,Komjen,PROPN,O,204,4
58,Susno,PROPN,B-PER,1470,2
58,Duadji,PROPN,I-PER,4142,5
58,menegaskan,VERB,O,8221,4
58,",",PUNCT,O,3948,4
58,ia,PRON,O,865,4
58,tidak,PART,O,6969,4
58,pernah,ADV,O,165,4
58,menerima,VERB,O,1573,4
58,uang,NOUN,O,5109,4
58,bahkan,SCONJ,O,744,4
58,janji,NOUN,O,3925,4
58,sekalipun,ADV,O,4152,4
58,terkait,VERB,O,572,4
58,mafia,NOUN,O,7873,4
58,kasus,NOUN,O,2361,4
58,Gayus,PROPN,B-PER,2077,2
58,Halomoan,PROPN,I-PER,2822,5
58,Tambunan,PROPN,I-PER,4814,5
58,.,PUNCT,O,3266,4
59,Seandainya,SCONJ,O,41,4
59,Ani,PROPN,B-PER,4076,2
59,menjadi,VERB,O,1366,4
59,ketua,NOUN,O,7059,4
59,umum,ADJ,O,136,4
59,",",PUNCT,O,3948,4
59,ia,PRON,O,865,4
59,berujar,VERB,O,3333,4
59,",",PUNCT,O,3948,4
59,tinggal,VERB,O,375,4
59,mengatur,VERB,O,7870,4
59,teknis,ADJ,O,4401,4
59,ketua,NOUN,O,7059,4
59,harian,ADJ,O,1423,4
59,atau,CCONJ,O,7860,4
59,wakil,NOUN,O,3439,4
59,ketua,NOUN,O,7059,4
59,umum,ADJ,O,136,4
59,.,PUNCT,O,3266,4
60,Komisi,PROPN,B-ORG,8482,0
60,Nasional,PROPN,I-ORG,367,3
60,Hak,PROPN,I-ORG,7998,3
60,Asasi,PROPN,I-ORG,2465,3
60,Manusia,PROPN,I-ORG,4391,3
60,mendorong,VERB,O,5020,4
60,agar,ADP,O,5147,4
60,kabinet,NOUN,O,5354,4
60,baru,ADJ,O,6846,4
60,presiden,NOUN,O,4628,4
60,terpilih,VERB,O,7980,4
60,Joko,PROPN,B-PER,2526,2
60,Widodo,PROPN,I-PER,7595,5
60,segera,ADV,O,2485,4
60,mengambil,VERB,O,1112,4
60,langkah,NOUN,O,7238,4
60,konkret,NOUN,O,7181,4
60,penuntasan,NOUN,O,602,4
60,kasus,NOUN,O,2361,4
60,pelanggaran,NOUN,O,3428,4
60,HAM,NOUN,O,291,4
60,yang,PRON,O,4477,4
60,belum,ADV,O,854,4
60,selesai,VERB,O,2462,4
60,.,PUNCT,O,3266,4
61,Menurut,ADP,O,2142,4
61,Slamet,PROPN,B-PER,7828,2
61,",",PUNCT,O,3948,4
61,dengan,ADP,O,7841,4
61,adanya,PRON,O,3526,4
61,putusan,NOUN,O,2282,4
61,MK,PROPN,B-ORG,194,0
61,tentang,ADP,O,772,4
61,perselisihan,NOUN,O,5612,4
61,hasil,NOUN,O,7139,4
61,pemilihan,NOUN,O,3914,4
61,umum,ADJ,O,136,4
61,(PHPU),PROPN,O,6540,4
61,berarti,VERB,O,7487,4
61,putusan,NOUN,O,2282,4
61,KPU,PROPN,B-ORG,4971,0
61,tentang,ADP,O,772,4
61,presiden,NOUN,O,4628,4
61,dan,CCONJ,O,418,4
61,wakil,NOUN,O,3439,4
61,presiden,NOUN,O,4628,4
61,terpilih,VERB,O,7980,4
61,",",PUNCT,O,3948,4
61,yaitu,SCONJ,O,8500,4
61,pasangan,NOUN,O,3000,4
61,Jokowi-JK,PROPN,B-PER,2562,2
61,sudah,ADV,O,6496,4
61,efektif,ADJ,O,6435,4
61,.,PUNCT,O,3266,4
62,Andrew,PROPN,B-PER,3088,2
62,Brown,PROPN,I-PER,2393,5
62,",",PUNCT,O,3948,4
62,dari,ADP,O,3594,4
62,POTM,PROPN,B-ORG,2952,0
62,",",PUNCT,O,3948,4
62,mengatakan,VERB,O,2557,4
62,harga,NOUN,O,5674,4
62,itu,DET,O,7226,4
62,bervariasi,VERB,O,5445,4
62,secara,ADP,O,511,4
62,drastis,ADJ,O,4665,4
62,di,ADP,O,2096,4
62,12,NUM,O,1320,4
62,kota,NOUN,O,7522,4
62,yang,PRON,O,4477,4
62,diriset,VERB,O,7481,4
62,",",PUNCT,O,3948,4
62,semuanya,PRON,O,7783,4
62,mengklaim,VERB,O,4436,4
62,memiliki,VERB,O,7894,4
62,tujuan,NOUN,O,2498,4
62,wisata,NOUN,O,92,4
62,budaya,NOUN,O,352,4
62,kelas,NOUN,O,6168,4
62,dunia,NOUN,O,3443,4
62,.,PUNCT,O,3266,4
63,Kami,PRON,O,7380,4
63,katakan,NOUN,O,7099,4
63,tidak,PART,O,6969,4
63,.,PUNCT,O,3266,4
64,Perawatan,NOUN,O,4674,4
64,ditujukan,VERB,O,1374,4
64,untuk,ADP,O,7038,4
64,mengatasi,VERB,O,4878,4
64,komplikasi,NOUN,O,6922,4
64,akibat,NOUN,O,3052,4
64,komplikasi,NOUN,O,6922,4
64,virus,NOUN,O,8276,4
64,tersebut,DET,O,1513,4
64,.,PUNCT,O,3266,4
65,Sejumlah,DET,O,5452,4
65,dari,ADP,O,3594,4
65,mereka,PRON,O,4546,4
65,yang,PRON,O,4477,4
65,dieksekusi,VERB,O,4908,4
65,itu,DET,O,7226,4
65,dituduh,VERB,O,8332,4
65,melakukan,VERB,O,2725,4
65,serangan,NOUN,O,6127,4
65,di,ADP,O,2096,4
65,prefektur,PROPN,B-LOC,7713,1
65,Aksu,PROPN,I-LOC,7491,6
65,",",PUNCT,O,3948,4
65,Xinjiang,PROPN,B-LOC,10,1
65,",",PUNCT,O,3948,4
65,kota-kota,NOUN,O,7663,4
65,Kashgar,PROPN,B-LOC,4228,1
65,dan,CCONJ,O,418,4
65,Hotan,PROPN,B-LOC,2691,1
65,",",PUNCT,O,3948,4
65,tambah,VERB,O,7281,4
65,kantor,NOUN,O,3012,4
65,berita,NOUN,O,497,4
65,itu,DET,O,7226,4
65,.,PUNCT,O,3266,4
66,Pasti,PROPN,O,496,4
66,lebih,ADV,O,8043,4
66,kompetitif,ADJ,O,3038,4
66,.,PUNCT,O,3266,4
66,Dalam,ADP,O,1881,4
66,survei-survei,PROPN,O,6517,4
66,Golkar,PROPN,B-ORG,2596,0
66,selalu,ADV,O,7350,4
66,memimpin,VERB,O,7952,4
66,.,PUNCT,O,3266,4
66,Jadi,PRON,O,6644,4
66,",",PUNCT,O,3948,4
66,kami,PRON,O,1936,4
66,optimis,ADJ,O,24,4
66,dapat,ADV,O,2323,4
66,memenangkan,VERB,O,6303,4
66,pertarungan,NOUN,O,1262,4
66,di,ADP,O,2096,4
66,Pileg,PROPN,O,655,4
66,2014,NUM,O,3457,4
66,",",PUNCT,O,3948,4
66,Nurul,PROPN,B-PER,7635,2
66,menegaskan,VERB,O,8221,4
66,.,PUNCT,O,3266,4
67,SBY,PROPN,B-PER,1285,2
67,",",PUNCT,O,3948,4
67,kata,NOUN,O,8331,4
67,Anas,PROPN,B-PER,592,2
67,",",PUNCT,O,3948,4
67,tidak,PART,O,6969,4
67,berniat,VERB,O,3367,4
67,menambah,VERB,O,5059,4
67,periode,NOUN,O,6874,4
67,",",PUNCT,O,3948,4
67,tapi,SCONJ,O,6125,4
67,berkonsentrasi,VERB,O,2107,4
67,untuk,ADP,O,7038,4
67,menambah,VERB,O,5059,4
67,prestasi,NOUN,O,762,4
67,.,PUNCT,O,3266,4
68,Selain,ADP,O,3124,4
68,sebagai,ADP,O,6567,4
68,obat,NOUN,O,2374,4
68,luka,NOUN,O,3044,4
68,bakar,NOUN,O,4569,4
68,",",PUNCT,O,3948,4
68,produk,NOUN,O,5450,4
68,ini,DET,O,3244,4
68,bisa,ADV,O,1388,4
68,dimanfaatkan,VERB,O,3572,4
68,untuk,ADP,O,7038,4
68,menyembuhkan,VERB,O,447,4
68,luka,NOUN,O,3044,4
68,gores,NOUN,O,7564,4
68,",",PUNCT,O,3948,4
68,luka,NOUN,O,3044,4
68,bekas,NOUN,O,4536,4
68,bedah,ADJ,O,2881,4
68,",",PUNCT,O,3948,4
68,dan,CCONJ,O,418,4
68,berbagai,DET,O,2348,4
68,macam,NOUN,O,2412,4
68,luka,NOUN,O,3044,4
68,pada,ADP,O,2754,4
68,kulit,NOUN,O,5333,4
68,.,PUNCT,O,3266,4
69,Namun,SCONJ,O,2640,4
69,",",PUNCT,O,3948,4
69,hingga,ADP,O,2718,4
69,saat,NOUN,O,4399,4
69,ini,DET,O,3244,4
69,belum,ADV,O,854,4
69,ada,VERB,O,8499,4
69,keputusan,NOUN,O,4298,4
69,mengenai,ADP,O,3852,4
69,waktu,NOUN,O,8133,4
69,eksekusi,NOUN,O,8155,4
69,mati,ADJ,O,7434,4
69,.,PUNCT,O,3266,4
70,Anggota,NOUN,O,5829,4
70,Komisi,PROPN,O,8482,4
70,X,PROPN,O,2629,4
70,DPR,PROPN,B-ORG,7747,0
70,dari,ADP,O,3594,4
70,Partai,PROPN,B-ORG,6156,0
70,Demokrat,PROPN,I-ORG,5077,3
70,",",PUNCT,O,3948,4
70,Vena,PROPN,B-PER,303,2
70,Melinda,PROPN,I-PER,5299,5
70,",",PUNCT,O,3948,4
70,mendukung,NOUN,O,4456,4
70,penerapan,NOUN,O,3461,4
70,tata,NOUN,O,1465,4
70,tertib,NOUN,O,26,4
70,pelarangan,NOUN,O,2750,4
70,rok,NOUN,O,281,4
70,mini,NOUN,O,6484,4
70,atau,CCONJ,O,7860,4
70,pakaian,NOUN,O,5248,4
70,seksi,NOUN,O,3168,4
70,bagi,ADP,O,4606,4
70,staf,NOUN,O,5405,4
70,dan,CCONJ,O,418,4
70,anggota,NOUN,O,4100,4
70,di,ADP,O,2096,4
70,lingkungan,NOUN,B-LOC,5778,1
70,DPR,PROPN,I-LOC,7747,6
70,.,PUNCT,O,3266,4
71,Ketua,NOUN,O,4480,4
71,Umum,ADJ,O,4827,4
71,Partai,PROPN,B-ORG,6156,0
71,Persatuan,PROPN,I-ORG,2377,3
71,Pembangunan,PROPN,I-ORG,1163,3
